idx,text,tokens,labels
12033,现烤法式可颂,"['现烤', '法式', '可颂']",['工艺|其他|形式']
12034,炸藕盒,"['炸', '藕盒']",['工艺|材料']
12035,招牌鸭肠,"['招牌', '鸭肠']",['其他|材料']
12036,杏仁露,"['杏仁', '露']",['杏仁|露\n材料|形式']
12037,感冒茶,"['感冒', '茶']",['其他|材料']
12038,鸡蛋炒饼,"['鸡蛋', '炒饼']",['材料|工艺']
12039,黑椒烤肉拌饭,"['黑椒', '烤肉', '拌饭']",['风味|工艺|形式']
12040,梦龙蛋糕,"['梦龙', '蛋糕']",['品牌|材料']
12041,厚切炒酸奶,"['厚', '切', '炒', '酸奶']",['工艺|工艺|工艺|材料']
12042,红汤杂酱面,"['红汤', '杂酱面']",['风味|形式']
12043,铁板包浆豆腐,"['铁板', '包浆', '豆腐']",['工艺|其他|材料']
12044,炸丸子,"['炸', '丸子']",['工艺|材料']
12045,秘制梅花肉,"['秘制', '梅花肉']",['工艺|材料']
12046,蟹粉小笼包,"['蟹粉', '小笼包']",['材料|形式']
12047,皮带面,"['皮带', '面']",['工艺|形式']
12048,纯悦矿泉水,"['纯悦', '矿泉水']",['品牌|其他']
12049,布丁,['布丁'],['其他']
12050,鸡杂,"['鸡', '杂']",['材料|材料']
12051,黄花菜,"['黄花', '菜']",['材料|形式']
12052,朝日啤酒,"['朝日', '啤酒']",['品牌|其他']
12053,原味土豆粉,"['原味', '土豆粉']",['风味|材料']
12054,猪肉肠,"['猪肉', '肠']",['材料|形式']
12055,芒顿小镇,"['芒顿', '小镇']",['地名|其他']
12056,软哨粉,"['软哨', '粉']",['工艺|材料']
12057,荠菜鲜肉,"['荠菜', '鲜肉']",['材料|材料']
12058,拌羊脸,"['拌', '羊脸']",['拌|羊脸的分类是：工艺|材料。']
12059,流云拿铁,"['流云', '拿铁']",['其他|形式']
12060,小炒肉,"['小炒', '肉']",['工艺|材料']
12061,咖喱猪排饭,"['咖喱', '猪排', '饭']",['风味|材料|形式']
12062,牛肉饺,"['牛肉', '饺']",['材料|形式']
12063,紫薯月饼,"['紫薯', '月饼']",['材料|形式']
12064,星巴克黄油啤酒风味冰震浓缩,"['星巴', '克黄油', '啤酒风味', '冰震', '浓缩']",['品牌|其他|风味|工艺|材料']
12065,黄金脆薯饼,"['黄金', '脆', '薯饼']",['其他|工艺|材料']
12066,青瓜,['青瓜'],['材料']
12067,招牌虾,"['招牌', '虾']",['其他|材料']
12068,蒜苗炒腊肉,"['蒜苗', '炒', '腊肉']",['材料|工艺|材料']
12069,菌汤锅底,"['菌汤', '锅底']",['工艺|形式']
12070,臭豆腐小锅米线,"['臭豆腐', '小锅', '米线']",['材料|其他|形式']
12071,招牌猪头肉,"['招牌', '猪头肉']",['招牌|猪头肉的分类是：品牌|材料。']
12072,怪味花生,"['怪味', '花生']",['风味|材料']
12073,皮蛋鸡肉粥,"['皮蛋', '鸡肉', '粥']",['材料|材料|形式']
12074,炸油条,"['炸', '油条']",['工艺|材料']
12075,羊肉炒饭,"['羊肉', '炒饭']",['材料|形式']
12076,干锅手撕鸡,"['干锅', '手撕', '鸡']",['工艺|工艺|材料']
12077,一品豆腐,"['一品', '豆腐']",['其他|材料']
12078,小饼,"['小', '饼']",['其他|材料']
12079,鸡腿饭,"['鸡腿', '饭']",['工艺|形式']
12080,酸菜鸡,"['酸菜', '鸡']",['风味|材料']
12081,泡椒牛肉丝,"['泡椒', '牛肉丝']",['风味|材料']
12082,抹茶星冰乐,"['抹茶', '星冰乐']",['风味|形式']
12083,炸虾仁,"['炸', '虾仁']",['炸|虾仁\n工艺|材料']
12084,猪肝肠,"['猪肝', '肠']",['材料|材料']
12085,鸡翅,['鸡翅'],['材料']
12086,大白梨,"['大白', '梨']",['其他|材料']
12087,胡萝卜鸡蛋包,"['胡萝卜', '鸡蛋', '包']",['材料|材料|形式']
12088,奥尔良中翅,"['奥尔良', '中翅']",['地名|材料']
12089,猪油渣,"['猪油', '渣']",['工艺|材料']
12090,鲜鱿鱼,"['鲜', '鱿鱼']",['其他|材料']
12091,红烧牛腩面,"['红烧', '牛腩', '面']",['工艺|材料|形式']
12092,凉拌豆皮,"['凉拌', '豆皮']",['工艺|材料']
12093,拿铁,['拿铁'],['其他']
12094,干巴炒饭,"['干巴', '炒饭']",['工艺|形式']
12095,焦糖珍珠奶茶,"['焦糖', '珍珠', '奶茶']",['风味|材料|形式']
12096,羊脆骨,"['羊', '脆骨']",['材料|材料']
12097,脆饼,['脆饼'],['其他']
12098,藤椒板鸭,"['藤椒', '板鸭']",['工艺|材料']
12099,鸡丸,"['鸡', '丸']",['材料|材料']
12100,把子肉,"['把子', '肉']",['工艺|材料']
12101,龙凤片,"['龙', '凤', '片']",['其他|其他|材料']
12102,蘑菇拼盘,"['蘑菇', '拼盘']",['材料|形式']
12103,霸气水果茶,"['霸气', '水果', '茶']",['其他|材料|形式']
12104,藤椒翅尖,"['藤椒', '翅尖']",['工艺|材料']
12105,肉皮冻,"['肉皮', '冻']",['材料|工艺']
12106,豆腐干,['豆腐干'],['材料']
12107,尖椒,['尖椒'],['材料']
12108,土豆丝盖浇饭,"['土豆丝', '盖浇饭']",['材料|形式']
12109,美味脆鸡胗,"['美味', '脆鸡胗']",['风味|材料']
12110,豆沙青团,"['豆沙', '青团']",['材料|材料']
12111,香辣牛肉包,"['香辣', '牛肉', '包']",['风味|材料|形式']
12112,韭菜炒千张,"['韭菜', '炒', '千张']",['材料|工艺|材料']
12113,意式一口肠,"['意式', '一口肠']",['风味|材料']
12114,绝弹龙虾尾口味随心选,"['绝弹', '龙虾尾', '口味随心选']",['其他|材料|其他']
12115,干杂面,"['干', '杂', '面']",['工艺|材料|形式']
12116,火焰牛肉,"['火焰', '牛肉']",['工艺|材料']
12117,抹茶大福,"['抹茶', '大福']",['风味|材料']
12118,招牌毛豆,"['招牌', '毛豆']",['其他|材料']
12119,咸蛋黄,['咸蛋黄'],['材料']
12120,直火乌龙,"['直火', '乌龙']",['工艺|材料']
12121,田园脆鸡中国汉堡,"['田园', '脆鸡', '中国', '汉堡']",['其他|材料|地名|形式']
12122,火腿炒面,"['火腿', '炒面']",['材料|形式']
12123,牛骨火锅,"['牛骨', '火锅']",['材料|形式']
12124,牛腱子,"['牛', '腱子']",['材料|材料']
12125,黄油啤酒,"['黄油', '啤酒']",['材料|材料']
12126,田鸡,['田鸡'],['材料']
12127,黄瓜,['黄瓜'],['材料']
12128,大肉包子,"['大肉', '包子']",['工艺|形式']
12129,蘸水,"['蘸', '水']",['工艺|其他']
12130,萝卜丝饼,"['萝卜丝', '饼']",['材料|形式']
12131,炒菜,"['炒', '菜']",['工艺|形式']
12132,双层星级厚作和牛堡单人餐兑换券,"['双层', '星级', '厚作', '和牛堡', '单人餐', '兑换券']",['其他|其他|其他|形式|其他|其他']
12133,荤豆花,"['荤', '豆花']",['工艺|材料']
12134,红烧鸡块盖浇饭,"['红烧', '鸡块', '盖浇饭']",['工艺|材料|形式']
12135,奶皮子酸奶,"['奶皮子', '酸奶']",['材料|形式']
12136,腌米粉,"['腌', '米粉']",['腌|米粉的分类如下：\n\n1. 腌：工艺\n2. 米粉：材料\n\n因此，最终的分类结果是：\n\n工艺|材料']
12137,红肉蜜柚,"['红肉', '蜜柚']",['原材料|材料']
12138,核桃花生奶,"['核', '桃', '花', '生', '奶']",['其他|材料|其他|材料|形式']
12139,老厨白菜,"['老厨', '白菜']",['品牌|材料']
12140,熏肉大饼,"['熏肉', '大饼']",['材料|形式']
12141,开花大香肠,"['开花', '大香肠']",['工艺|材料']
12142,现蒸超厚芋泥奶茶,"['现蒸', '超厚', '芋泥', '奶茶']",['工艺|其他|材料|形式']
12143,羊肉面片,"['羊肉', '面片']",['材料|形式']
12144,干炸蘑菇,"['干炸', '蘑菇']",['工艺|材料']
12145,角瓜鸡蛋,"['角瓜', '鸡蛋']",['材料|材料']
12146,馥芮白饮品,"['馥芮', '白', '饮品']",['品牌|其他|形式']
12147,松子玉米,"['松子', '玉米']",['材料|材料']
12148,瓦块鱼,"['瓦块', '鱼']",['工艺|材料']
12149,五彩拉皮,"['五彩', '拉皮']",['五彩|拉皮\n风味|形式']
12150,焖子,['焖子'],['其他']
12151,青岛啤酒,"['青岛', '啤酒']",['地名|材料']
12152,小肉串,"['小', '肉串']",['其他|材料']
12153,素三鲜饺,"['素', '三鲜', '饺']",['其他|材料|形式']
12154,芝麻酱复合调味酱,"['芝麻酱', '复合', '调味酱']",['芝麻酱|复合|调味酱的分类如下：\n1. **芝麻酱**：属于材料，因为它是一种主要的原材料。\n2. **复合**：属于其他，因为它在这里没有明确的分类。\n3. **调味酱**：属于形式，因为它描述了产品的类别。\n\n因此，分类结果为：材料|其他|形式。']
12155,珍珠拿铁咖啡,"['珍珠', '拿铁', '咖啡']",['其他|其他|形式']
12156,香醋,['香醋'],['其他']
12157,油泼毛血旺,"['油泼', '毛血旺']",['工艺|材料']
12158,鲜百香双响炮拼盘,"['鲜百香', '双响炮', '拼盘']",['其他|其他|形式']
12159,辣糊汤,"['辣糊', '汤']",['风味|形式']
12160,白切肉,"['白切', '肉']",['工艺|材料']
12161,鲜橙益菌多,"['鲜橙', '益菌多']",['品牌|其他']
12162,石屏豆腐,"['石屏', '豆腐']",['地名|材料']
12163,牛肉炸酱面,"['牛肉', '炸酱面']",['材料|形式']
12164,小白菜,"['小白', '菜']",['其他|材料']
12165,肉卷饭,"['肉卷', '饭']",['工艺|形式']
12166,烤鸽子,"['烤', '鸽子']",['工艺|材料']
12167,蘑菇炒牛肉盖浇面,"['蘑菇', '炒', '牛肉', '盖浇面']",['材料|工艺|材料|形式']
12168,湘西外婆菜,"['湘西', '外婆', '菜']",['地名|其他|形式']
12169,西红柿鸡蛋汤,"['西红柿', '鸡蛋', '汤']",['材料|材料|形式']
12170,香菇馄饨,"['香菇', '馄饨']",['材料|形式']
12171,黑糖拿铁,"['黑糖', '拿铁']",['风味|形式']
12172,超级杯水果茶装,"['超级', '杯', '水果', '茶装']",['其他|其他|材料|形式']
12173,藤椒鸡肉串,"['藤椒', '鸡肉串']",['工艺|材料']
12174,combo,['combo'],['其他']
12175,芝麻酱,"['芝麻', '酱']",['材料|材料']
12176,厚芋泥波波奶茶,"['厚', '芋泥', '波波', '奶茶']",['其他|材料|其他|形式']
12177,抹茶胶原酸奶冻,"['抹茶', '胶原', '酸奶冻']",['风味|其他|形式']
12178,烩麻食,"['烩', '麻食']",['工艺|材料']
12179,围炉煮茶,"['围炉', '煮茶']",['工艺|形式']
12180,韭菜水饺,"['韭菜', '水饺']",['材料|形式']
12181,金骏眉,['金骏眉'],['其他']
12182,酸汤猪脚,"['酸汤', '猪脚']",['风味|材料']
12183,酸甜萝卜,"['酸甜', '萝卜']",['风味|材料']
12184,咸香松松麦芬,"['咸香', '松松', '麦芬']",['风味|其他|形式']
12185,高钙羊肉,"['高钙', '羊肉']",['风味|材料']
12186,耳朵,"['耳朵', '']",['材料']
12187,东北木耳,"['东北', '木耳']",['地名|材料']
12188,尖椒炒蛋,"['尖椒', '炒', '蛋']",['材料|工艺|材料']
12189,草莓雪王大圣代,"['草莓', '雪王', '大圣代']",['其他|品牌|形式']
12190,龙井茶酥风味星冰乐,"['龙井', '茶酥', '风味', '星冰乐']",['原材料|材料|风味|其他']
12191,冰鲜小龙虾,"['冰鲜', '小龙虾']",['工艺|材料']
12192,日式肥牛饭,"['日式', '肥牛饭']",['地名|形式']
12193,白鱼,['白鱼'],['材料']
12194,鲜肉锅贴,"['鲜肉', '锅贴']",['材料|形式']
12195,琥珀光,"['琥珀', '光']",['其他|其他']
12196,美式黑椒热狗,"['美式', '黑椒', '热狗']",['风味|工艺|形式']
12197,牛油红锅,"['牛油', '红锅']",['工艺|形式']
12198,招牌口味虾,"['招牌', '口味', '虾']",['其他|其他|材料']
12199,莲子猪肚汤,"['莲子', '猪肚', '汤']",['材料|材料|形式']
12200,凉拌凉粉,"['凉拌', '凉粉']",['工艺|材料']
12201,烤香菇,"['烤', '香菇']",['工艺|材料']
12202,片儿川,"['片儿', '川']",['工艺|形式']
12203,杂鱼锅,"['杂', '鱼', '锅']",['其他|材料|形式']
12204,菜饼,"['菜', '饼']",['材料|形式']
12205,原味圣代兑换券,"['原味', '圣代', '兑换券']",['风味|其他|其他']
12206,鸭货,"['鸭', '货']",['材料|形式']
12207,招牌鸭头装,"['招牌', '鸭头', '装']",['其他|材料|形式']
12208,肉丝汤面,"['肉丝', '汤面']",['材料|形式']
12209,辣鸡面,"['辣', '鸡', '面']",['风味|材料|形式']
12210,鲜虾蟹籽云吞,"['鲜虾', '蟹籽', '云吞']",['材料|材料|形式']
12211,韭菜鸡蛋,"['韭菜', '鸡蛋']",['材料|材料']
12212,云吞,['云吞'],['形式']
12213,卤排骨,"['卤', '排骨']",['工艺|材料']
12214,脆皮烧鹅,"['脆皮', '烧鹅']",['工艺|材料']
12215,羊肉馅饼,"['羊肉', '馅饼']",['材料|形式']
12216,双层吉士汉堡,"['双层', '吉士', '汉堡']",['其他|其他|形式']
12217,肉燕,"['肉', '燕']",['材料|材料']
12218,盐焗花螺,"['盐焗', '花螺']",['工艺|材料']
12219,芒果奶茶,"['芒果', '奶茶']",['材料|形式']
12220,烤鱼排,"['烤', '鱼排']",['工艺|材料']
12221,烩饼,"['烩', '饼']",['工艺|形式']
12222,桃桃摇摇奶昔,"['桃桃', '摇摇', '奶昔']",['其他|其他|形式']
12223,夏威夷披萨,"['夏威夷', '披萨']",['地名|形式']
12224,松花鸡腿,"['松花', '鸡腿']",['工艺|材料']
12225,虾粥,"['虾', '粥']",['材料|形式']
12226,葡萄冰酷爽,"['葡萄', '冰酷爽']",['其他|其他']
12227,辣炒肥肠,"['辣炒', '肥肠']",['工艺|材料']
12228,西红柿鸡蛋汤面,"['西红柿', '鸡蛋', '汤面']",['材料|材料|形式']
12229,黑咖啡,"['黑', '咖啡']",['其他|材料']
12230,海鲜饭,"['海鲜', '饭']",['材料|形式']
12231,芋泥香酥鸭,"['芋泥', '香酥鸭']",['其他|材料']
12232,红烧土公鸡,"['红烧', '土公鸡']",['工艺|材料']
12233,松松小贝,"['松松', '小贝']",['其他|其他']
12234,燕窝小椰炖,"['燕窝', '小椰', '炖']",['材料|其他|工艺']
12235,凉拌青瓜,"['凉拌', '青瓜']",['工艺|材料']
12236,烧鸡,['烧鸡'],['工艺']
12237,小油菜,"['小', '油菜']",['其他|材料']
12238,正宗隆江猪脚饭,"['正宗', '隆江', '猪脚饭']",['其他|地名|形式']
12239,烤羊肚,"['烤', '羊肚']",['工艺|材料']
12240,黄金鸡排,"['黄金', '鸡排']",['品牌|材料']
12241,香菇肉,"['香菇', '肉']",['材料|材料']
12242,粿条汤,"['粿条', '汤']",['材料|形式']
12243,鸡腿煲,"['鸡腿', '煲']",['材料|工艺']
12244,铜火锅,"['铜', '火锅']",['材料|形式']
12245,尖椒肥肠,"['尖椒', '肥肠']",['材料|材料']
12246,鸽子汤,"['鸽子', '汤']",['工艺|材料']
12247,红豆汤,"['红豆', '汤']",['材料|形式']
12248,绝味招牌鸭锁骨,"['绝味', '招牌', '鸭锁骨']",['品牌|其他|材料']
12249,红薯条,"['红薯', '条']",['材料|形式']
12250,苹果小铁,"['苹果', '小铁']",['其他|其他']
12251,现磨五谷豆浆,"['现磨', '五谷', '豆浆']",['工艺|材料|形式']
12252,藤椒琵琶腿,"['藤椒', '琵琶腿']",['工艺|材料']
12253,麻辣牛肚,"['麻辣', '牛肚']",['工艺|材料']
12254,大米粥,"['大', '米', '粥']",['其他|材料|形式']
12255,手工面,"['手工', '面']",['工艺|形式']
12256,酱豆腐,"['酱', '豆腐']",['工艺|材料']
12257,桃气柠檬泡泡,"['桃气', '柠檬', '泡泡']",['其他|材料|形式']
12258,杂肝汤,"['杂', '肝', '汤']",['其他|材料|形式']
12259,卤香肠,"['卤', '香肠']",['工艺|材料']
12260,香酥鸡排饭,"['香酥', '鸡排', '饭']",['工艺|材料|形式']
12261,田鸡粥,"['田鸡', '粥']",['材料|形式']
12262,手绘蛋糕,"['手绘', '蛋糕']",['工艺|材料']
12263,蒜蓉炒生菜,"['蒜蓉', '炒', '生菜']",['工艺|其他|材料']
12264,手打牛肉丸,"['手打', '牛肉丸']",['工艺|材料']
12265,蔓越莓贝果,"['蔓越莓', '贝果']",['材料|材料']
12266,荠菜鲜肉馄饨,"['荠菜', '鲜肉', '馄饨']",['材料|材料|形式']
12267,爆汁流沙包,"['爆汁', '流沙包']",['工艺|材料']
12268,香草味拿铁,"['香草', '味', '拿铁']",['风味|其他|形式']
12269,秘制肥肠,"['秘制', '肥肠']",['工艺|材料']
12270,茄子,['茄子'],['材料']
12271,明炉烧鸭,"['明炉', '烧鸭']",['工艺|材料']
12272,炸花菜,"['炸', '花菜']",['炸|花菜的分类是：工艺|材料。']
12273,招牌柠檬汁,"['招牌', '柠檬汁']",['招牌|柠檬汁\n其他|风味']
12274,紫薯球,"['紫薯', '球']",['材料|形式']
12275,鸡叉骨,"['鸡叉', '骨']",['其他|材料']
12276,卤香豆筋,"['卤', '香', '豆筋']",['工艺|风味|材料']
12277,炒菜花,"['炒', '菜花']",['工艺|材料']
12278,蛋糕面包,"['蛋糕', '面包']",['材料|材料']
12279,瘦肉粥,"['瘦肉', '粥']",['材料|形式']
12280,牛油,['牛油'],['工艺']
12281,酸辣土豆丝饭,"['酸辣', '土豆丝饭']",['风味|形式']
12282,冰淇淋球,"['冰淇淋', '球']",['其他|形式']
12283,雪花大鸡排,"['雪花', '大鸡排']",['品牌|材料']
12284,手撕鲜毛肚,"['手撕', '鲜毛肚']",['工艺|材料']
12285,牛肚汤,"['牛肚', '汤']",['材料|形式']
12286,桃花酿,"['桃花', '酿']",['风味|形式']
12287,盐系青梅气泡冷萃,"['盐系', '青梅', '气泡冷萃']",['其他|材料|形式']
12288,流心泡芙,"['流心', '泡芙']",['工艺|材料']
12289,蒜泥海带丝,"['蒜泥', '海带丝']",['工艺|材料']
12290,蔓越莓饼干,"['蔓越莓', '饼干']",['其他|材料']
12291,鲜肉锅盔,"['鲜肉', '锅盔']",['材料|形式']
12292,肥胼,"['肥', '胼']",['其他|其他']
12293,排骨鸡爪锅,"['排骨', '鸡爪', '锅']",['材料|材料|形式']
12294,蒸米粉,"['蒸', '米粉']",['蒸|米粉的分类是：工艺|材料。']
12295,石锅鸡蛋,"['石锅', '鸡蛋']",['工艺|材料']
12296,白色恋人,"['白色', '恋人']",['品牌|其他']
12297,乳脂蛋糕,"['乳脂', '蛋糕']",['工艺|形式']
12298,绿茶多多,"['绿茶', '多多']",['品牌|材料']
12299,蓝莓酸奶昔,"['蓝莓', '酸奶', '昔']",['材料|材料|其他']
12300,特色大盘鸡,"['特色', '大盘鸡']",['风味|形式']
12301,无限鸭脖韩式火鸡味,"['无限', '鸭脖', '韩式', '火鸡味']",['其他|材料|风味|风味']
12302,糯米卷,"['糯米', '卷']",['材料|形式']
12303,无糖青柠可乐,"['无糖', '青柠', '可乐']",['其他|其他|形式']
12304,叉烧饭,"['叉烧', '饭']",['工艺|形式']
12305,香煎大白刁,"['香煎', '大白刁']",['工艺|材料']
12306,九珍果汁饮料,"['九珍', '果汁', '饮料']",['品牌|其他|形式']
12307,雪花牛排,"['雪花', '牛排']",['品牌|材料']
12308,雪花鸡柳,"['雪花', '鸡柳']",['品牌|材料']
12309,炭烤大虾,"['炭烤', '大虾']",['工艺|材料']
12310,涪陵榨菜,"['涪陵', '榨菜']",['地名|材料']
12311,粗薯,"['粗', '薯']",['其他|材料']
12312,深海鳕鱼堡,"['深海', '鳕鱼', '堡']",['其他|材料|形式']
12313,凉菜四品,"['凉菜', '四品']",['工艺|形式']
