idx,text,tokens
10704,糖醋丸子,['糖醋|丸子']
10705,鹅肉饭,['鹅肉|饭']
10706,凉拌西兰花,['凉拌|西兰花']
10707,素菜汤,['素菜|汤']
10708,自助蔬菜,['自助|蔬菜']
10709,芝芝莓莓,['芝芝|莓莓']
10710,人气厚乳拿铁会议搭子,['人气|厚乳|拿铁|会议|搭子']
10711,虎皮猪脚,['虎皮|猪脚']
10712,招牌牛杂面,['招牌|牛杂|面']
10713,五香豆干,['五香|豆干']
10714,香辣牛肉,['香辣|牛肉']
10715,干锅土鸡,['干锅|土鸡']
10716,杭椒牛柳,['杭椒|牛柳']
10717,青椒土豆丝盖浇饭,['青椒|土豆丝|盖浇饭']
10718,魔栗米麻薯奶茶,['魔栗米|麻薯|奶茶']
10719,土笋冻,['土笋|冻']
10720,老长沙臭豆腐,['老|长|沙|臭|豆|腐']
10721,藤椒锅,['藤椒|锅']
10722,芝士芒果多多,['芝士|芒果|多多']
10723,台湾大鸡排,['台湾|大鸡排']
10724,冰椰抹茶,['冰椰|抹茶']
10725,炸小酥肉,['炸|小酥肉']
10726,夏日桃桃冰,['夏日|桃桃|冰']
10727,香辣牛肚,['香辣|牛肚']
10728,脆冬枣,['脆|冬枣']
10729,东方乌龙轻乳茶,['东方|乌龙|轻乳茶']
10730,毛豆烧土鸡,['毛豆|烧|土鸡']
10731,火腿片,['火腿|片']
10732,蒜苔炒牛肉,['蒜苔|炒|牛肉']
10733,玉米肠,['玉米|肠']
10734,鲜青椒爽麻烤鱼,['鲜青椒|爽麻|烤鱼']
10735,黄啤,['黄啤']
10736,花仙子,['花仙子']
10737,皇帝菜,['皇帝|菜']
10738,淄博小饼,['淄博|小饼']
10739,海鲜锅,['海鲜|锅']
10740,鸭血豆腐,['鸭血|豆腐']
10741,鸡蛋炒河粉,['鸡蛋|炒|河粉']
10742,葡萄酸奶冰,['葡萄|酸奶|冰']
10743,韭菜饺子,['韭菜|饺子']
10744,草莓桃桃,['草莓|桃桃']
10745,千禧圣女果,['千禧|圣女果']
10746,干拌臊子面,['干拌|臊子面']
10747,叉烧滑蛋饭,['叉烧|滑蛋|饭']
10748,回锅肉炒饭,['回锅肉|炒饭']
10749,椰香拿铁,['椰香|拿铁']
10750,湖南辣椒炒肉,['湖南|辣椒|炒肉']
10751,秋月梨,['秋月|梨']
10752,味全原味优酪乳,['味全|原味|优酪乳']
10753,三黄鸡,['三黄|鸡']
10754,炒河虾,['炒|河虾']
10755,拉皮肉丝,['拉皮|肉丝']
10756,萝卜汤,['萝卜|汤']
10757,奇妙丝绒奶茶,['奇妙|丝绒|奶茶']
10758,原味鸡汉堡,['原味|鸡汉堡']
10759,经典珍珠奶茶,['经典|珍珠|奶茶']
10760,大肠头,['大肠|头']
10761,香肠拼盘,['香肠|拼盘']
10762,霜糖山楂,['霜糖|山楂']
10763,果冻橙,['果冻|橙']
10764,比利时黑巧云朵蛋挞兑换券,['比利时|黑巧|云朵|蛋挞|兑换券']
10765,馋嘴牛蛙,['馋嘴|牛蛙']
10766,爆炒羊肚,['爆炒|羊肚']
10767,佩奇巧克力杯蛋糕,['佩奇|巧克力|杯|蛋糕']
10768,五谷招牌渔粉,['五谷|招牌|渔粉']
10769,拌墨斗,['拌|墨斗']
10770,老鸭汤面,['老鸭|汤面']
10771,炒鸡杂,['炒|鸡杂']
10772,招牌白切鸡,['招牌|白切鸡']
10773,川辣嫩牛五方,['川辣|嫩牛|五方']
10774,爆汁三柠油柑茶,['爆汁|三柠|油柑茶']
10775,素包子,['素|包子']
10776,双拼炸鸡,['双拼|炸鸡']
10777,牛杂汤,['牛杂|汤']
10778,烤鸡腿,['烤|鸡腿']
10779,临沂炒鸡,['临沂|炒鸡']
10780,油泼麻辣拌,['油泼|麻辣拌']
10781,番茄鸡蛋盖浇面,['番茄|鸡蛋|盖浇面']
10782,参鸡汤,['参鸡|汤']
10783,肉丝炒年糕,['肉丝|炒|年糕']
10784,酸汤肥牛,['酸汤|肥牛']
10785,饭团,['饭团']
10786,四川唯怡,['四川|唯怡']
10787,牛油果生椰拿铁,['牛油果|生椰|拿铁']
10788,雀巢优活,['雀巢|优活']
10789,花冠安格蛋糕,['花冠|安格|蛋糕']
10790,芝士莓莓,['芝士|莓莓']
10791,春饼,['春|饼']
10792,红烧牛肉面,['红烧|牛肉|面']
10793,芋泥麻薯牛乳茶,['芋泥|麻薯|牛乳茶']
10794,香油,['香油']
10795,山东杂粮煎饼,['山东|杂粮|煎饼']
10796,鱼香茄子饭,['鱼香|茄子|饭']
10797,大葱炒鸡蛋,['大葱|炒|鸡蛋']
10798,扁食,['扁食']
10799,红豆麻薯双拼,['红豆|麻薯|双拼']
10800,香菜牛肉,['香菜|牛肉']
10801,无骨炸鸡,['无骨|炸鸡']
10802,火龙果汁,['火龙果|汁']
10803,地瓜,['地瓜']
10804,渍菜粉,['渍|菜|粉']
10805,什锦菜,['什锦|菜']
10806,干溜小面,['干溜|小面']
10807,东北宽粉,['东北|宽粉']
10808,多春鱼,['多春|鱼']
10809,荠菜猪肉,['荠菜|猪肉']
10810,蝉蛹,['蝉|蛹']
10811,特浓柠檬茶,['特浓|柠檬茶']
10812,台式鸡排,['台式|鸡排']
10813,炸饺子,['炸|饺子']
10814,西瓜果切,['西瓜|果切']
10815,伊利畅轻,['伊利|畅轻']
10816,芹菜猪肉,['芹菜|猪肉']
10817,肥瘦,['肥|瘦']
10818,鲜虾粥,['鲜虾|粥']
10819,酸粉,['酸|粉']
10820,馒头,['馒头']
10821,红烧牛肉汤面,['红烧|牛肉|汤面']
10822,美式薯条,['美式|薯条']
10823,芭比粉,['芭比|粉']
10824,劲酒,['劲|酒']
10825,羊肉烩面,['羊肉|烩面']
10826,麻辣鸡头,['麻辣|鸡头']
10827,醒目,['醒目']
10828,红油抄手,['红油|抄手']
10829,戚风蛋糕,['戚风|蛋糕']
10830,桃桃幽兰,['桃桃|幽兰']
10831,黄桃燕麦酸奶,['黄桃|燕麦|酸奶']
10832,血橙,['血橙']
10833,芒果多多,['芒果|多多']
10834,牛腩煲,['牛腩|煲']
10835,优质胡辣汤,['优|质|胡辣汤']
10836,海鲜炒粉丝,['海鲜|炒|粉丝']
10837,芦笋,['芦|笋']
10838,千层糕,['千层|糕']
10839,荠菜猪肉水饺,['荠菜|猪肉|水饺']
10840,大大鸡排,['大|大|鸡排']
10841,全家福螺蛳粉,['全家福|螺蛳粉']
10842,酸豆角炒肉,['酸豆角|炒|肉']
10843,肉酱拌面,['肉酱|拌面']
10844,毛肚自由拼盘,['毛肚|自由|拼盘']
10845,蒸南瓜,['蒸|南瓜']
10846,金针蘑,['金针|蘑']
10847,烤小肠,['烤|小肠']
10848,桂花米糕,['桂花|米糕']
10849,金枪鱼沙拉,['金枪鱼|沙拉']
10850,葱油粑粑,['葱油|粑粑']
10851,招牌海苔无米寿司,['招牌|海苔|无米|寿司']
10852,蒜香鱼,['蒜香|鱼']
10853,王中王火腿,['王中王|火腿']
10854,黄焖茄子,['黄焖|茄子']
10855,黄金饼,['黄金|饼']
10856,羊脸汤,['羊|脸|汤']
10857,麦辣鸡腿汉堡,['麦辣|鸡腿|汉堡']
10858,重瓣玫瑰茶拿铁,['重瓣|玫瑰|茶|拿铁']
10859,酥不腻烤鸭,['酥不腻|烤鸭']
10860,草莓啵啵益菌多,['草莓|啵啵|益菌多']
10861,蛋黄流沙包,['蛋黄|流沙包']
10862,花螺,['花|螺']
10863,招牌壳花生,['招牌|壳|花生']
10864,牛肚面,['牛肚|面']
10865,牛胸油,['牛|胸|油']
10866,黄米凉糕,['黄米|凉糕']
10867,羊肉刀削面,['羊肉|刀削面']
10868,豆结,['豆结']
10869,草莓酸奶,['草莓|酸奶']
10870,牛肉刀削,['牛肉|刀削']
10871,韩式无骨炸鸡,['韩式|无骨|炸鸡']
10872,大骨棒,['大骨|棒']
10873,羊头肉,['羊头|肉']
10874,红烧冬瓜,['红烧|冬瓜']
10875,酸菜锅,['酸菜|锅']
10876,火锅素毛肚,['火锅|素毛肚']
10877,莴笋条,['莴|笋|条']
10878,花生糖,['花生|糖']
10879,酸菜鲜肉水饺,['酸菜|鲜肉|水饺']
10880,肝腰合炒,['肝|腰|合炒']
10881,田园沙拉,['田园|沙拉']
10882,杂鱼煲,['杂|鱼|煲']
10883,吊龙肉,['吊|龙|肉']
10884,卤大肠,['卤|大肠']
10885,兰州炒饭,['兰州|炒饭']
10886,爆鸭锁骨,['爆鸭|锁骨']
10887,红豆布丁奶茶,['红豆|布丁|奶茶']
10888,咖喱鸡肉,['咖喱|鸡肉']
10889,干巴肉,['干巴|肉']
10890,蓬蓬云蜜杏厚乳茶,['蓬蓬|云蜜杏|厚乳茶']
10891,深海鳕鱼排,['深海|鳕鱼排']
10892,湿辣牛肉,['湿辣|牛肉']
10893,猪肉丸,['猪肉|丸']
10894,脆豆腐,['脆|豆腐']
10895,招牌红芭蕾草莓,['招牌|红芭蕾|草莓']
10896,野菜,['野菜']
10897,老北京鸡肉卷,['老北京|鸡肉卷']
10898,燕麦黑糖乌龙奶,['燕麦|黑糖|乌龙奶']
10899,炸排骨,['炸|排骨']
10900,黑鸭无骨鸭掌,['黑鸭|无骨|鸭掌']
10901,经典早餐,['经典|早餐']
10902,武汉热干面,['武汉|热干面']
10903,红茶咖啡拿铁鸳鸯,['红茶|咖啡|拿铁|鸳鸯']
10904,蒜蓉蒸生蚝,['蒜蓉|蒸|生蚝']
10905,都乐香蕉,['都乐|香蕉']
10906,酱香鸭头,['酱香|鸭头']
10907,鸡蛋菜煎饼,['鸡蛋|菜煎饼']
10908,牛油果巴旦木奶昔,['牛油果|巴旦木|奶昔']
10909,椰椰冰淇淋拿铁,['椰椰|冰淇淋|拿铁']
10910,大鱿鱼,['大|鱿鱼']
10911,酸辣无骨鸡爪,['酸辣|无骨|鸡爪']
10912,阳光青提茉莉库可冰,['阳光|青提|茉莉|库可冰']
10913,大满贯,['大|满|贯']
10914,网红肚包肉,['网红|肚包肉']
10915,黑椒鸡扒,['黑椒|鸡扒']
10916,姜撞奶,['姜|撞|奶']
10917,羊肉粉丝汤,['羊肉|粉丝|汤']
10918,大力鸭柠檬茶,['大力|鸭|柠檬茶']
10919,缸子肉,['缸子|肉']
10920,辣子鸡拌面,['辣子鸡|拌面']
10921,红烧羊蹄,['红烧|羊蹄']
10922,撒尿牛丸,['撒尿|牛丸']
10923,招牌牛肉面,['招牌|牛肉面']
10924,原汤牛肉粉,['原汤|牛肉粉']
10925,烧排骨,['烧|排骨']
10926,美蛙鱼头,['美|蛙|鱼|头']
10927,土豆片,['土豆|片']
10928,蒜苔腊肉,['蒜苔|腊肉']
10929,牛魔王奶茶,['牛魔王|奶茶']
10930,鸡肉肠,['鸡肉|肠']
10931,卤水花生,['卤|水|花|生']
10932,白金酸奶,['白金|酸奶']
10933,怡宝矿泉水,['怡宝|矿泉水']
10934,巧克力草莓,['巧克力|草莓']
10935,卤鸡胗,['卤|鸡胗']
10936,台湾香肠,['台湾|香肠']
10937,筋皮子,['筋皮|子']
10938,葱花肉,['葱花|肉']
10939,牛肉饭,['牛肉|饭']
10940,脱骨鸡爪,['脱骨|鸡爪']
10941,蜂蜜柚子,['蜂蜜|柚子']
10942,鲜豆腐,['鲜|豆腐']
10943,威士忌,['威士忌']
10944,千张,['千张']
10945,鲜活鲍鱼,['鲜活|鲍鱼']
10946,南瓜巴斯克,['南瓜|巴斯克']
10947,韭菜粉丝包,['韭菜|粉丝|包']
10948,梅菜锅盔,['梅菜|锅盔']
10949,抹茶麻薯,['抹茶|麻薯']
10950,川香小酥肉,['川香|小酥肉']
10951,清蒸鱼,['清蒸|鱼']
10952,黑巧,['黑巧']
10953,油烫鸭,['油|烫|鸭']
10954,蒜苔炒牛肉盖浇饭,['蒜苔|炒|牛肉|盖浇饭']
10955,牛油锅底,['牛油|锅底']
10956,椒盐基围虾,['椒盐|基围虾']
10957,手撕豆腐,['手撕|豆腐']
10958,果茶,['果|茶']
10959,香辣腐竹,['香辣|腐竹']
10960,椰皇拿铁,['椰皇|拿铁']
10961,月牙骨,['月牙|骨']
10962,麻辣凉面,['麻辣|凉面']
10963,香菇肉小馄饨,['香菇|肉小|馄饨']
10964,意面芝士汁汁厚作牛肉汉堡,['意面|芝士汁汁|厚作|牛肉|汉堡']
10965,猪肺,['猪|肺']
10966,天麻猪脑汤,['天麻|猪脑|汤']
10967,酸奶麻花,['酸奶|麻花']
10968,港式腊味煲仔饭,['港式|腊味|煲仔饭']
10969,薄荷,['薄荷']
10970,刺梨柠檬柚,['刺梨|柠檬|柚']
10971,红颜冰茶,['红颜|冰茶']
10972,虾仁炒饭,['虾仁|炒饭']
10973,鱼籽军舰,['鱼籽|军舰']
10974,原味饭团,['原味|饭团']
10975,芝士多肉青提,['芝士|多肉|青提']
10976,珍珠圆子,['珍珠|圆子']
10977,炸年糕,['炸|年糕']
10978,五香猪蹄,['五香|猪蹄']
10979,锡纸鸭血,['锡纸|鸭血']
10980,农家小炒肉饭,['农家|小炒|肉饭']
10981,土豆块,['土豆|块']
10982,笑脸薯,['笑|脸|薯']
10983,鲟鱼,['鲟鱼']
10984,熏鸡腿,['熏|鸡腿']
10985,铁板虾,['铁板|虾']
10986,国产蓝莓,['国产|蓝莓']
10987,大黄鱼,['大|黄鱼']
10988,墨鱼饼,['墨鱼|饼']
10989,剁椒鱼头王,['剁椒|鱼头王']
10990,现炸小酥肉,['现炸|小酥肉']
10991,小葱拌豆腐,['小葱|拌|豆腐']
10992,雪王大圣代餐,['雪王|大圣代餐']
10993,香辣鱿鱼虾,['香辣|鱿鱼|虾']
10994,美味薯条,['美味|薯条']
10995,元气双堡,['元气|双堡']
10996,四宫格小食拼盘,['四宫格|小食|拼盘']
10997,蛇果,['蛇|果']
10998,温馨提示,['提示|温']
10999,十三香小龙虾,['十三香|小龙虾']
11000,铁观音奶冻,['铁|观|音|奶|冻']
11001,凉拌拉皮,['凉拌|拉皮']
11002,初恋青提大福,['初恋|青提|大福']
11003,奶香片,['奶香|片']
11004,冬阴功,['冬阴功']
11005,栗子,['栗子']
11006,招牌芋圆奶茶,['招牌|芋圆|奶茶']
11007,水煮花生米,['水煮|花生米']
11008,小丑鸭草莓奶绿,['小丑鸭|草莓|奶绿']
11009,卤牛肚,['卤|牛肚']
11010,凤梨可乐达,['凤梨|可乐达']
11011,鲜牛肉串,['鲜|牛肉|串']
11012,鸡肉拌米粉,['鸡肉|拌|米粉']
11013,老火腿,['老|火腿']
11014,炸骨肉相连,['炸|骨肉相连']
11015,炒螃蟹,['炒|螃蟹']
11016,鲜肉小笼包,['鲜肉|小笼包']
11017,莲菜水饺,['莲菜|水饺']
11018,柠檬鸡爪,['柠檬|鸡爪']
11019,烤干豆腐卷,['烤|干|豆腐卷']
11020,红烧豆腐,['红烧|豆腐']
11021,王老吉凉茶,['王老吉|凉茶']
11022,木耳炒肉盖烧面,['木耳|炒|肉|盖烧面']
11023,橙子,['橙|子']
11024,点心拼盘,['点心|拼盘']
11025,炒年糕,['炒|年糕']
11026,深海鳕鱼条,['深海|鳕鱼条']
11027,麻辣小郡肝,['麻辣|小郡肝']
11028,双椒猪蹄,['双|椒|猪|蹄']
11029,炒鸡爪,['炒|鸡爪']
11030,培根卷金针菇,['培根|卷|金针菇']
11031,紫玉红枣黑米浆,['紫玉|红枣|黑米浆']
11032,蒸山药,['蒸|山药']
11033,青椒拆骨肉,['青椒|拆骨肉']
11034,番茄锅底,['番茄|锅底']
11035,金沙咸蛋黄香辣鸡翅,['金沙|咸蛋黄|香辣|鸡翅']
11036,狗肉,['狗|肉']
11037,老红糖珍珠奶茶,['老红糖|珍珠奶茶']
11038,桃子乌龙茶,['桃子|乌龙茶']
11039,鱼头豆腐,['鱼头|豆腐']
11040,汉堡兑换券,['汉堡|兑换券']
11041,酱骨,['酱|骨']
11042,鲜椒牛肉,['鲜椒|牛肉']
11043,老火靓汤,['老火|靓汤']
11044,生炒牛肉,['生炒|牛肉']
11045,生炒牛肉面,['生炒|牛肉面']
11046,肥牛卷,['肥牛|卷']
11047,松饼,['松|饼']
11048,芝芝酪酪拿铁,['芝芝|酪酪|拿铁']
11049,鸡蛋蒸米粉,['鸡蛋|蒸|米粉']
11050,冬笋炒腊肉,['冬笋|炒|腊肉']
11051,酱肉包,['酱肉|包']
11052,鸡公煲中煲,['鸡公|煲中|煲']
11053,水性杨花,['水性|杨花']
11054,卤鸭子,['卤|鸭子']
11055,什么都有,['什么|都|有']
11056,香芋蒸排骨,['香芋|蒸|排骨']
11057,干锅鱼,['干锅|鱼']
11058,蟹脚,['蟹|脚']
11059,蒜蓉炒菜心,['蒜蓉|炒|菜心']
11060,炸腐皮,['炸|腐皮']
11061,七喜,['七喜']
11062,招牌热炝酸菜鱼,['招牌|热炝|酸菜鱼']
11063,崂山啤酒,['崂山|啤酒']
11064,招牌鸡爪,['招牌|鸡爪']
11065,蒲烧鳗鱼饭,['蒲烧|鳗鱼饭']
11066,荔枝柠檬茶,['荔枝|柠檬|茶']
11067,红油米豆腐,['红油|米豆腐']
11068,开心果千层,['开心果|千层']
11069,豆肠,['豆|肠']
11070,雪山莓莓桃,['雪山|莓莓|桃']
11071,香菇菜包,['香菇|菜包']
11072,啤酒冰摇浓缩,['啤|酒|冰摇|浓缩']
11073,凉拌三丝,['凉拌|三丝']
11074,板烧凤梨中国汉堡,['板烧|凤梨|中国|汉堡']
11075,白象清香乌龙茶,['白象|清香|乌龙茶']
11076,招牌螺蛳粉,['招牌|螺蛳粉']
11077,凉拌米线,['凉拌|米线']
11078,香水柠檬茶,['香水|柠檬茶']
11079,骨汤面,['骨汤|面']
11080,冰星巴克山茶花漾拿铁,['冰|星巴克|山茶花漾|拿铁']
11081,冰淇淋,['冰淇淋']
11082,干煸菜花,['干煸|菜花']
11083,网红土豆丝,['网红|土豆丝']
11084,柳橙汁,['柳橙|汁']
11085,秘制鸡腿,['秘制|鸡腿']
11086,蒜爆鱼,['蒜爆|鱼']
11087,鲅鱼水饺,['鲅鱼|水饺']
11088,三鲜螺蛳粉,['三鲜|螺蛳粉']
11089,蒜蓉蒸扇贝,['蒜蓉|蒸|扇贝']
11090,猪肚鸡汤,['猪肚|鸡汤']
11091,牛肉炒粉,['牛肉|炒粉']
11092,茉香奶茶,['茉香|奶茶']
11093,招牌海带,['招牌|海带']
11094,原味蛋卷,['原味|蛋卷']
11095,生椰米乳拿铁,['生椰|米乳|拿铁']
11096,小蛋糕,['小|蛋糕']
11097,香蕉拿铁,['香蕉|拿铁']
11098,老长沙大香肠,['老长沙|大香肠']
11099,新疆椒麻鸡,['新疆|椒麻鸡']
11100,酥梨,['酥梨']
11101,芋圆奶茶,['芋圆|奶茶']
11102,新鲜冰淇淋,['新鲜|冰淇淋']
11103,香辣肉丝,['香辣|肉丝']
11104,牛肉鸡蛋肠粉,['牛肉|鸡蛋|肠粉']
11105,特色牛杂面,['特色|牛杂|面']
11106,清汤面,['清汤|面']
11107,红富士苹果,['红富士|苹果']
11108,红丁萝卜,['红丁|萝卜']
11109,烧牛肉,['烧|牛肉']
11110,芝士爆浆鸡排,['芝士|爆浆|鸡排']
11111,土豆回锅肉,['土豆|回锅肉']
11112,孜然鸡柳,['孜然|鸡柳']
11113,炒蛏子,['炒|蛏子']
11114,手工冰粉,['手工|冰粉']
11115,樱桃黑巧瑞幸卷,['樱桃|黑巧|瑞幸卷']
11116,紫薯饼,['紫薯|饼']
11117,牛杂煲,['牛杂|煲']
11118,炸鸡排,['炸|鸡排']
11119,青梅绿茶,['青梅|绿茶']
11120,小河鱼,['小河|鱼']
11121,驴肉汤,['驴肉|汤']
11122,牛肉胡辣汤,['牛肉|胡辣汤']
11123,海盐焦糖拿铁,['海盐|焦糖|拿铁']
11124,青椒肉丝炒饭,['青椒|肉丝|炒饭']
11125,冰沙小贴士,['冰沙|小贴士']
11126,面线糊,['面线糊']
11127,招牌烧鸡,['招牌|烧鸡']
11128,东北冻梨,['东北|冻梨']
11129,爆一脖鸭脖,['爆一脖|鸭脖']
11130,扣肉粉,['扣肉|粉']
11131,烤翅尖,['烤|翅尖']
11132,星巴克番茄迷迭香风味冰震浓缩,['星巴|克星|番|茄迷|迭香|风|味冰|震浓|缩']
11133,脆皮全鸡,['脆皮|全鸡']
11134,牛肉肠,['牛肉|肠']
11135,宫保鸡丁盖饭,['宫保|鸡丁|盖饭']
11136,牛奶三拼,['牛奶|三拼']
11137,玫瑰蛋糕,['玫瑰|蛋糕']
11138,羊腿抓饭,['羊腿|抓饭']
11139,榴莲干,['榴莲|干']
11140,梅烦恼,['梅|烦恼']
11141,鱼皮,['鱼皮']
11142,草莓桃桃茶,['草莓|桃桃|茶']
11143,鸭心,['鸭|心']
11144,特浓手打柠檬茶,['特浓|手打|柠檬茶']
11145,招牌羊肉粉,['招牌|羊肉粉']
11146,黑米糕,['黑米|糕']
11147,脆皮五花肉,['脆皮|五花肉']
11148,鲜活基围虾,['鲜活|基围虾']
11149,锁鲜鸭锁骨,['锁鲜|鸭锁骨']
11150,新疆烤馕,['新疆|烤馕']
11151,经典牛肉芝士堡,['经典|牛肉|芝士堡']
11152,番茄烤肉拌饭,['番茄|烤肉|拌饭']
11153,凤梨柠檬茶,['凤梨|柠檬茶']
11154,健达轻脆怡巧克力威化注心饼干,['健达|轻脆怡|巧克力|威化注心|饼干']
11155,韭菜肉饺子,['韭菜|肉|饺子']
11156,鸡蛋三明治,['鸡蛋|三明治']
11157,红烧排骨,['红烧|排骨']
11158,红烧鸡块盖烧面,['红烧|鸡块|盖烧面']
11159,茭白肉丝,['茭白|肉丝']
11160,红薯片,['红薯|片']
11161,雪丸子漂浮咖啡,['雪丸子|漂浮|咖啡']
11162,芋头饭,['芋头|饭']
11163,三文鱼,['三文鱼']
11164,羊杂米线,['羊杂|米线']
11165,雪菜面,['雪菜|面']
11166,鱼香茄子煲,['鱼香|茄子煲']
11167,雪菜肉丝,['雪菜|肉丝']
11168,尖椒牛肉,['尖椒|牛肉']
11169,刺身三文鱼,['刺身|三文鱼']
11170,微辣鸭脖,['微辣|鸭脖']
11171,脆皮大圣代,['脆皮|大圣代']
11172,干辣椒,['干|辣椒']
11173,嫩牛肉片,['嫩|牛肉|片']
11174,经典夏威夷风情披萨,['经典|夏威夷|风情|披萨']
11175,调味料,['调味|料']
11176,正新鸡肉串,['正新|鸡肉串']
11177,满杯烧仙草,['满杯|烧仙草']
11178,酱香味烤鱼,['酱香|味烤鱼']
11179,鲜香菇,['鲜|香菇']
11180,桂花拿铁,['桂花|拿铁']
11181,煎蛋面,['煎蛋|面']
11182,冷锅鲜鸭血,['冷锅|鲜鸭血']
11183,甘源瓜子仁蟹黄味,['甘源|瓜子仁|蟹黄味']
11184,熘肝尖,['熘|肝尖']
11185,卤鱿鱼,['卤|鱿鱼']
11186,盐焗鹌鹑蛋,['盐焗|鹌鹑蛋']
11187,鱿鱼仔,['鱿鱼|仔']
11188,鲜芋青稞醇牛奶,['鲜芋|青稞|醇牛奶']
11189,缤纷水果,['缤纷|水果']
11190,金丝香芋酥,['金丝|香芋酥']
11191,草莓奶油蛋糕,['草莓|奶油|蛋糕']
11192,烤虾滑,['烤|虾滑']
11193,满萃燕麦拿铁,['满萃|燕麦|拿铁']
11194,土豆炖豆角,['土豆|炖|豆角']
11195,芹菜猪肉饺,['芹菜|猪肉|饺']
11196,涮毛肚,['涮|毛肚']
11197,米粉肉,['米粉|肉']
11198,樱花牛奶味薯条,['樱花|牛奶味|薯条']
11199,原味圣代,['原味|圣代']
11200,煎豆腐,['煎|豆腐']
11201,椰汁糕,['椰汁|糕']
11202,花菜炒肉,['花菜|炒|肉']
11203,三丝炒面,['三丝|炒面']
11204,草帽饼,['草帽|饼']
11205,牛杂粉,['牛杂|粉']
11206,鲍鱼鸡煲,['鲍鱼|鸡煲']
11207,清蒸鳜鱼,['清蒸|鳜鱼']
11208,黑猪五花肉,['黑猪|五花肉']
11209,流沙芋泥椰椰,['流沙|芋泥|椰椰']
11210,酸汤锅,['酸汤|锅']
11211,黄焖鸡小份,['黄焖|鸡|小份']
11212,干豆腐丝,['干|豆|腐|丝']
11213,烤年糕,['烤|年糕']
11214,萝卜干腊肉,['萝卜干|腊肉']
11215,鲶鱼,['鲶鱼']
11216,真鲜奶茶系列,['真鲜|奶茶|系列']
11217,招牌咖啡,['招牌|咖啡']
11218,章鱼丸,['章鱼|丸']
11219,砂锅小酥肉,['砂锅|小酥肉']
11220,三鲜汤,['三鲜|汤']
11221,上脑,['上脑']
